timestamp,open,high,low,close,volume
2025-01-01 00:00:00+00:00,0.7515216896516979,0.7524144220442393,0.7506289572591565,0.7515216896516979,1328.9179021776524
2025-01-01 00:05:00+00:00,0.7515216896516979,0.7540326948403008,0.7499303114759158,0.7524413166645187,1823.2589822335224
2025-01-01 00:10:00+00:00,0.7524413166645187,0.7560520218796849,0.7498881863405817,0.7534988915557479,1789.2689159694246
2025-01-01 00:15:00+00:00,0.7534988915557479,0.7560974824661872,0.7501621687437245,0.7527607596541639,1492.1811194279485
2025-01-01 00:20:00+00:00,0.7527607596541639,0.7578513074057043,0.7508067169329222,0.7558972646844626,2533.9825388428817
2025-01-01 00:25:00+00:00,0.7558972646844626,0.7597115087563482,0.7546718781995022,0.7584861222713878,1177.0924079194629
2025-01-01 00:30:00+00:00,0.7584861222713878,0.7605006287139225,0.757763597102459,0.7597781035449938,5573.300687255288
2025-01-01 00:35:00+00:00,0.7597781035449938,0.7625655192196569,0.7593236535659694,0.7621110692406325,3805.756418448649
2025-01-01 00:40:00+00:00,0.7621110692406325,0.7665018020701692,0.7596416874172027,0.7640324202467393,3014.594878322443
2025-01-01 00:45:00+00:00,0.7640324202467393,0.7671801840034345,0.7620752313270007,0.7652229950836958,4661.014142337145
2025-01-01 00:50:00+00:00,0.7652229950836958,0.7692757498293318,0.7638023382996713,0.7678550930453072,4615.210229859647
2025-01-01 00:55:00+00:00,0.7678550930453072,0.7706981641892509,0.7664912854173233,0.7693343565612669,1484.9756278906536
2025-01-01 01:00:00+00:00,0.7693343565612669,0.7726679307642058,0.7674922624237844,0.7708258366267233,1901.882287915333
2025-01-01 01:05:00+00:00,0.7708258366267233,0.7734344586014962,0.7693064906037074,0.7719151125784802,3008.0266270975476
2025-01-01 01:10:00+00:00,0.7719151125784802,0.7745790029843028,0.7715217367120529,0.7741856271178755,1922.254451671542
2025-01-01 01:15:00+00:00,0.7741856271178755,0.7778595925886825,0.7722923834466376,0.7759663489174446,1858.774744105383
2025-01-01 01:20:00+00:00,0.7759663489174446,0.7801251401730607,0.7742113897495078,0.7783701810051238,3718.9528733444336
