timestamp,open,high,low,close,volume
2025-01-01 00:00:00+00:00,1.1046839575016836,1.1073982000554843,1.1019697149478829,1.1046839575016836,2260.523917725911
2025-01-01 00:05:00+00:00,1.1046839575016836,1.1052788781985643,1.1027459380750153,1.103340858771896,2577.437511922636
2025-01-01 00:10:00+00:00,1.103340858771896,1.1076506464741582,1.1016844069482004,1.1059941946504626,3148.2225548914435
2025-01-01 00:15:00+00:00,1.1059941946504626,1.1097276716471423,1.1036643969098314,1.1073978739065111,1753.493932815416
2025-01-01 00:20:00+00:00,1.1073978739065111,1.1095817248734001,1.1068266643396,1.109010515306489,1593.5729942170817
2025-01-01 00:25:00+00:00,1.109010515306489,1.1116518354872347,1.1083531164841218,1.1109944366648674,2077.955991287286
2025-01-01 00:30:00+00:00,1.1109944366648674,1.1131977325146791,1.1084228442668091,1.1106261401166209,4474.21537262145
2025-01-01 00:35:00+00:00,1.1106261401166209,1.113768124413556,1.1095507265796347,1.1126927108765698,4472.731904238988
2025-01-01 00:40:00+00:00,1.1126927108765698,1.1176469628583883,1.109010113106652,1.1139643650884705,5453.287642595977
2025-01-01 00:45:00+00:00,1.1139643650884705,1.1229949696893429,1.1118721646624483,1.1209027692633207,4614.291173480933
2025-01-01 00:50:00+00:00,1.1209027692633207,1.1276723389381518,1.1169744823630903,1.1237440520379214,5533.641896842957
2025-01-01 00:55:00+00:00,1.1237440520379214,1.1279760641723937,1.121620074488403,1.1258520866228754,2052.3168954121816
2025-01-01 01:00:00+00:00,1.1258520866228754,1.1300065293595516,1.1239446408941973,1.1280990836308735,1970.034835719829
2025-01-01 01:05:00+00:00,1.1280990836308735,1.1332637594238057,1.1246968037926979,1.12986147958563,1640.4737840618577
2025-01-01 01:10:00+00:00,1.12986147958563,1.1341152971067678,1.1268794224272385,1.1311332399483762,2401.9408292461867
2025-01-01 01:15:00+00:00,1.1311332399483762,1.1359730962801773,1.1284984775374707,1.1333383338692717,2049.3285711452454
2025-01-01 01:20:00+00:00,1.1333383338692717,1.1379982177343815,1.13210295818503,1.1367628420501397,2749.2484830273706
2025-01-01 01:25:00+00:00,1.1367628420501397,1.140381045646512,1.1356156473993915,1.1392338509957638,2373.4464681733803
2025-01-01 01:30:00+00:00,1.1392338509957638,1.1476482282231657,1.1349537827308205,1.1433681599582224,1773.944467664856
2025-01-01 01:35:00+00:00,1.1433681599582224,1.1481387331676915,1.1411678233890274,1.1459383965984966,2140.7440307869597
2025-01-01 01:40:00+00:00,1.1459383965984966,1.153216390033257,1.1415550433186599,1.1488330367534203,1970.7021726597054
2025-01-01 01:45:00+00:00,1.1488330367534203,1.1551602473291627,1.14751831498559,1.1538455255613325,1948.9796724111266
2025-01-01 01:50:00+00:00,1.1538455255613325,1.1606565342028252,1.150679601373682,1.1574906100151747,1431.2600802876893
2025-01-01 01:55:00+00:00,1.1574906100151747,1.1631429286435402,1.154029659283269,1.1596819779116345,2122.2383033828214
2025-01-01 02:00:00+00:00,1.1596819779116345,1.1662139378044571,1.1557882840136202,1.1623202439064428,2054.466550847687
2025-01-01 02:05:00+00:00,1.1623202439064428,1.1674364206713408,1.160848994620946,1.1659651713858439,1487.702919539881
2025-01-01 02:10:00+00:00,1.1659651713858439,1.1752018283661176,1.162328656168697,1.1715653131489707,2162.1792808815403
2025-01-01 02:15:00+00:00,1.1715653131489707,1.1749770004509756,1.1706510693511598,1.1740627566531647,2200.575714884758
